<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.11	08:00:00	1.13389	1.13434	1.13318	1.13363	1350	0	1
2022.01.11	09:00:00	1.13368	1.13444	1.13348	1.13418	2795	0	50
2022.01.11	10:00:00	1.13415	1.13515	1.13391	1.13491	3630	0	50
2022.01.11	11:00:00	1.13491	1.13517	1.13288	1.13335	2991	0	50
2022.01.11	12:00:00	1.13336	1.13390	1.13261	1.13304	2639	0	50
2022.01.11	13:00:00	1.13304	1.13435	1.13260	1.13387	2151	0	50
2022.01.11	14:00:00	1.13387	1.13421	1.13306	1.13312	3137	0	50
2022.01.11	15:00:00	1.13312	1.13388	1.13230	1.13260	3508	0	50
2022.01.11	16:00:00	1.13261	1.13305	1.13131	1.13233	4471	0	50
2022.01.11	17:00:00	1.13235	1.13451	1.13229	1.13402	4589	0	50
2022.01.11	18:00:00	1.13403	1.13686	1.13402	1.13618	3975	0	50
2022.01.11	19:00:00	1.13618	1.13631	1.13530	1.13542	1887	0	50
2022.01.11	20:00:00	1.13542	1.13684	1.13521	1.13667	1757	0	50
2022.01.11	21:00:00	1.13667	1.13753	1.13627	1.13667	1775	0	50
2022.01.11	22:00:00	1.13668	1.13694	1.13638	1.13657	1757	0	50
2022.01.11	23:00:00	1.13657	1.13693	1.13648	1.13666	772	0	4
2022.01.12	00:00:00	1.13655	1.13681	1.13624	1.13681	628	0	16
2022.01.12	01:00:00	1.13681	1.13706	1.13623	1.13656	521	0	6
2022.01.12	02:00:00	1.13656	1.13734	1.13656	1.13708	602	0	50
2022.01.12	03:00:00	1.13708	1.13720	1.13637	1.13701	1016	0	50
2022.01.12	04:00:00	1.13700	1.13737	1.13677	1.13721	800	0	50
2022.01.12	05:00:00	1.13720	1.13755	1.13714	1.13747	585	0	50
2022.01.12	06:00:00	1.13747	1.13752	1.13725	1.13726	390	0	50
2022.01.12	07:00:00	1.13726	1.13781	1.13725	1.13731	671	0	50
2022.01.12	08:00:00	1.13731	1.13750	1.13642	1.13642	772	0	50
2022.01.12	09:00:00	1.13642	1.13677	1.13553	1.13585	2100	0	50
2022.01.12	10:00:00	1.13585	1.13688	1.13552	1.13669	2927	0	50
2022.01.12	11:00:00	1.13669	1.13737	1.13622	1.13671	2279	0	50
2022.01.12	12:00:00	1.13672	1.13683	1.13545	1.13575	2161	0	50
2022.01.12	13:00:00	1.13575	1.13653	1.13565	1.13618	1676	0	50
2022.01.12	14:00:00	1.13619	1.13668	1.13601	1.13636	2705	0	50
2022.01.12	15:00:00	1.13635	1.14155	1.13615	1.14097	7396	0	50
2022.01.12	16:00:00	1.14101	1.14179	1.13943	1.14157	5457	0	50
2022.01.12	17:00:00	1.14159	1.14252	1.14120	1.14207	5806	0	50
2022.01.12	18:00:00	1.14209	1.14320	1.14186	1.14314	4251	0	50
2022.01.12	19:00:00	1.14313	1.14450	1.14286	1.14438	2461	0	50
2022.01.12	20:00:00	1.14438	1.14451	1.14385	1.14388	1766	0	50
2022.01.12	21:00:00	1.14388	1.14528	1.14383	1.14501	2189	0	50
2022.01.12	22:00:00	1.14501	1.14510	1.14443	1.14499	1698	0	50
2022.01.12	23:00:00	1.14499	1.14504	1.14394	1.14411	1015	0	4
2022.01.13	00:00:00	1.14402	1.14417	1.14383	1.14402	514	0	15
2022.01.13	01:00:00	1.14402	1.14446	1.14393	1.14393	525	0	7
2022.01.13	02:00:00	1.14393	1.14482	1.14393	1.14413	1024	0	50
2022.01.13	03:00:00	1.14412	1.14450	1.14357	1.14390	1077	0	50
2022.01.13	04:00:00	1.14390	1.14460	1.14382	1.14422	897	0	50
2022.01.13	05:00:00	1.14422	1.14435	1.14359	1.14423	809	0	50
2022.01.13	06:00:00	1.14423	1.14458	1.14423	1.14423	582	0	50
2022.01.13	07:00:00	1.14424	1.14463	1.14407	1.14411	526	0	50
2022.01.13	08:00:00	1.14412	1.14430	1.14384	1.14387	804	0	50
2022.01.13	09:00:00	1.14387	1.14665	1.14385	1.14647	2914	0	50
2022.01.13	10:00:00	1.14648	1.14784	1.14623	1.14663	3001	0	50
2022.01.13	11:00:00	1.14663	1.14748	1.14584	1.14714	2747	0	50
2022.01.13	12:00:00	1.14714	1.14775	1.14573	1.14607	2976	0	50
2022.01.13	13:00:00	1.14608	1.14696	1.14586	1.14626	2497	0	50
2022.01.13	14:00:00	1.14626	1.14698	1.14532	1.14587	3460	0	50
2022.01.13	15:00:00	1.14587	1.14719	1.14578	1.14719	4402	0	50
2022.01.13	16:00:00	1.14720	1.14817	1.14681	1.14738	4653	0	50
2022.01.13	17:00:00	1.14737	1.14775	1.14472	1.14606	6124	0	50
2022.01.13	18:00:00	1.14608	1.14717	1.14568	1.14653	3892	0	50
2022.01.13	19:00:00	1.14653	1.14672	1.14546	1.14612	2868	0	50
2022.01.13	20:00:00	1.14613	1.14664	1.14575	1.14588	2107	0	50
2022.01.13	21:00:00	1.14588	1.14653	1.14576	1.14618	1934	0	50
2022.01.13	22:00:00	1.14615	1.14624	1.14508	1.14523	1970	0	50
2022.01.13	23:00:00	1.14523	1.14555	1.14509	1.14539	775	0	4
2022.01.14	00:00:00	1.14531	1.14569	1.14531	1.14544	652	0	10
2022.01.14	01:00:00	1.14542	1.14590	1.14537	1.14565	586	0	7
2022.01.14	02:00:00	1.14565	1.14588	1.14512	1.14565	1218	0	50
2022.01.14	03:00:00	1.14565	1.14680	1.14563	1.14661	1937	0	50
2022.01.14	04:00:00	1.14662	1.14713	1.14625	1.14713	1545	0	50
2022.01.14	05:00:00	1.14713	1.14756	1.14690	1.14738	1125	0	50
2022.01.14	06:00:00	1.14738	1.14766	1.14711	1.14737	880	0	50
2022.01.14	07:00:00	1.14737	1.14829	1.14737	1.14789	1198	0	50
2022.01.14	08:00:00	1.14790	1.14806	1.14691	1.14698	1427	0	50
2022.01.14	09:00:00	1.14698	1.14723	1.14602	1.14658	2999	0	50
2022.01.14	10:00:00	1.14658	1.14744	1.14622	1.14682	3561	0	50
2022.01.14	11:00:00	1.14682	1.14691	1.14574	1.14583	2958	0	50
2022.01.14	12:00:00	1.14583	1.14612	1.14538	1.14566	1771	0	50
2022.01.14	13:00:00	1.14562	1.14593	1.14485	1.14520	1835	0	50
2022.01.14	14:00:00	1.14520	1.14563	1.14419	1.14438	3504	0	50
2022.01.14	15:00:00	1.14439	1.14552	1.14332	1.14383	6087	0	50
2022.01.14	16:00:00	1.14382	1.14500	1.14301	1.14418	7011	0	50
2022.01.14	17:00:00	1.14419	1.14423	1.14239	1.14334	6573	0	50
2022.01.14	18:00:00	1.14335	1.14359	1.14092	1.14144	4235	0	50
2022.01.14	19:00:00	1.14143	1.14144	1.13987	1.14024	2951	0	50
2022.01.14	20:00:00	1.14024	1.14115	1.14015	1.14098	1714	0	50
2022.01.14	21:00:00	1.14097	1.14176	1.14069	1.14151	1366	0	50
2022.01.14	22:00:00	1.14151	1.14179	1.14130	1.14147	1463	0	50
2022.01.14	23:00:00	1.14148	1.14161	1.14118	1.14151	1286	0	5
2022.01.17	00:00:00	1.14117	1.14159	1.14116	1.14149	375	0	7
2022.01.17	01:00:00	1.14145	1.14146	1.14055	1.14111	1048	0	6
2022.01.17	02:00:00	1.14111	1.14118	1.14035	1.14078	1155	0	50
2022.01.17	03:00:00	1.14078	1.14088	1.14002	1.14050	1344	0	50
2022.01.17	04:00:00	1.14051	1.14178	1.14038	1.14157	1056	0	50
2022.01.17	05:00:00	1.14158	1.14197	1.14144	1.14184	599	0	50
2022.01.17	06:00:00	1.14183	1.14213	1.14164	1.14190	560	0	50
2022.01.17	07:00:00	1.14189	1.14224	1.14166	1.14188	743	0	50
2022.01.17	08:00:00	1.14189	1.14207	1.14120	1.14128	759	0	50
2022.01.17	09:00:00	1.14127	1.14282	1.14126	1.14250	1906	0	50
2022.01.17	10:00:00	1.14250	1.14342	1.14215	1.14284	2386	0	50
2022.01.17	11:00:00	1.14285	1.14333	1.14172	1.14240	2267	0	50
2022.01.17	12:00:00	1.14240	1.14256	1.14149	1.14202	1320	0	50
2022.01.17	13:00:00	1.14202	1.14266	1.14066	1.14142	2360	0	50
2022.01.17	14:00:00	1.14142	1.14167	1.13952	1.13965	2771	0	50
2022.01.17	15:00:00	1.13965	1.14063	1.13915	1.14018	3123	0	50
2022.01.17	16:00:00	1.14017	1.14145	1.13956	1.14115	2871	0	50
2022.01.17	17:00:00	1.14116	1.14116	1.13969	1.14040	3054	0	50
2022.01.17	18:00:00	1.14041	1.14100	1.14009	1.14098	1919	0	50
2022.01.17	19:00:00	1.14098	1.14159	1.14087	1.14118	1390	0	50
2022.01.17	20:00:00	1.14118	1.14136	1.14076	1.14078	416	0	5
2022.01.17	21:00:00	1.14078	1.14080	1.14047	1.14048	380	0	50
2022.01.17	22:00:00	1.14048	1.14096	1.14046	1.14067	327	0	2
2022.01.17	23:00:00	1.14068	1.14076	1.14043	1.14062	482	0	4
2022.01.18	00:00:00	1.14062	1.14079	1.14043	1.14059	608	0	15
2022.01.18	01:00:00	1.14060	1.14099	1.14040	1.14097	427	0	7
2022.01.18	02:00:00	1.14097	1.14190	1.14076	1.14189	1044	0	6
2022.01.18	03:00:00	1.14189	1.14207	1.14155	1.14190	1114	0	50
2022.01.18	04:00:00	1.14190	1.14211	1.14140	1.14187	1510	0	50
2022.01.18	05:00:00	1.14188	1.14216	1.13848	1.13923	2779	0	50
2022.01.18	06:00:00	1.13923	1.14020	1.13910	1.14014	2117	0	50
2022.01.18	07:00:00	1.14014	1.14015	1.13924	1.13970	1547	0	50
2022.01.18	08:00:00	1.13970	1.14045	1.13937	1.14012	2003	0	50
2022.01.18	09:00:00	1.14011	1.14047	1.13920	1.13972	4354	0	50
2022.01.18	10:00:00	1.13973	1.14057	1.13873	1.13949	4821	0	50
2022.01.18	11:00:00	1.13949	1.14013	1.13859	1.13947	3903	0	50
2022.01.18	12:00:00	1.13947	1.13996	1.13901	1.13902	2580	0	50
2022.01.18	13:00:00	1.13902	1.13923	1.13833	1.13866	2513	0	50
2022.01.18	14:00:00	1.13866	1.13919	1.13814	1.13819	3585	0	50
2022.01.18	15:00:00	1.13819	1.13830	1.13629	1.13783	5438	0	50
2022.01.18	16:00:00	1.13783	1.13789	1.13566	1.13671	5898	0	50
2022.01.18	17:00:00	1.13672	1.13673	1.13431	1.13431	5993	0	50
2022.01.18	18:00:00	1.13432	1.13443	1.13264	1.13344	4377	0	50
2022.01.18	19:00:00	1.13344	1.13355	1.13205	1.13227	2975	0	50
2022.01.18	20:00:00	1.13227	1.13302	1.13192	1.13273	2438	0	50
2022.01.18	21:00:00	1.13273	1.13346	1.13253	1.13272	2776	0	50
2022.01.18	22:00:00	1.13273	1.13323	1.13147	1.13172	2339	0	50
2022.01.18	23:00:00	1.13172	1.13278	1.13167	1.13258	1224	0	4
2022.01.19	00:00:00	1.13249	1.13274	1.13163	1.13267	754	0	7
2022.01.19	01:00:00	1.13267	1.13301	1.13246	1.13286	576	0	6
2022.01.19	02:00:00	1.13287	1.13298	1.13199	1.13292	1266	0	50
2022.01.19	03:00:00	1.13292	1.13299	1.13189	1.13223	1451	0	50
2022.01.19	04:00:00	1.13225	1.13280	1.13203	1.13225	1241	0	50
2022.01.19	05:00:00	1.13226	1.13301	1.13211	1.13276	926	0	50
2022.01.19	06:00:00	1.13276	1.13315	1.13257	1.13301	762	0	50
2022.01.19	07:00:00	1.13301	1.13336	1.13284	1.13300	998	0	50
2022.01.19	08:00:00	1.13300	1.13363	1.13270	1.13343	1480	0	50
2022.01.19	09:00:00	1.13340	1.13428	1.13289	1.13309	4177	0	50
2022.01.19	10:00:00	1.13308	1.13384	1.13293	1.13334	4236	0	50
2022.01.19	11:00:00	1.13334	1.13482	1.13318	1.13401	3170	0	50
2022.01.19	12:00:00	1.13401	1.13501	1.13368	1.13471	2213	0	50
2022.01.19	13:00:00	1.13471	1.13486	1.13379	1.13380	2441	0	50
2022.01.19	14:00:00	1.13380	1.13429	1.13329	1.13341	2713	0	50
2022.01.19	15:00:00	1.13342	1.13508	1.13341	1.13440	4571	0	50
2022.01.19	16:00:00	1.13440	1.13541	1.13369	1.13441	5776	0	50
2022.01.19	17:00:00	1.13438	1.13527	1.13359	1.13444	5416	0	50
2022.01.19	18:00:00	1.13444	1.13569	1.13427	1.13451	4240	0	50
2022.01.19	19:00:00	1.13453	1.13506	1.13403	1.13440	2799	0	50
2022.01.19	20:00:00	1.13439	1.13510	1.13417	1.13484	2089	0	50
2022.01.19	21:00:00	1.13483	1.13534	1.13449	1.13512	1891	0	50
2022.01.19	22:00:00	1.13510	1.13548	1.13453	1.13459	1910	0	50
2022.01.19	23:00:00	1.13459	1.13482	1.13412	1.13420	1078	0	4
2022.01.20	00:00:00	1.13393	1.13457	1.13393	1.13415	564	0	14
2022.01.20	01:00:00	1.13415	1.13432	1.13397	1.13427	529	0	7
2022.01.20	02:00:00	1.13427	1.13522	1.13427	1.13511	1031	0	50
2022.01.20	03:00:00	1.13506	1.13653	1.13493	1.13600	2085	0	50
2022.01.20	04:00:00	1.13599	1.13611	1.13508	1.13550	1539	0	50
2022.01.20	05:00:00	1.13549	1.13563	1.13505	1.13535	1093	0	50
2022.01.20	06:00:00	1.13535	1.13536	1.13484	1.13509	755	0	50
2022.01.20	07:00:00	1.13509	1.13531	1.13452	1.13498	1058	0	50
2022.01.20	08:00:00	1.13497	1.13529	1.13472	1.13499	1036	0	50
2022.01.20	09:00:00	1.13498	1.13666	1.13487	1.13598	2865	0	50
2022.01.20	10:00:00	1.13598	1.13689	1.13526	1.13549	3826	0	50
2022.01.20	11:00:00	1.13549	1.13571	1.13435	1.13476	3218	0	50
2022.01.20	12:00:00	1.13476	1.13516	1.13416	1.13459	2850	0	50
2022.01.20	13:00:00	1.13458	1.13469	1.13331	1.13403	2777	0	50
2022.01.20	14:00:00	1.13402	1.13413	1.13310	1.13388	3083	0	50
2022.01.20	15:00:00	1.13389	1.13576	1.13363	1.13517	4757	0	50
2022.01.20	16:00:00	1.13516	1.13576	1.13322	1.13448	5553	0	50
2022.01.20	17:00:00	1.13447	1.13533	1.13288	1.13480	6351	0	50
2022.01.20	18:00:00	1.13480	1.13533	1.13322	1.13354	3648	0	50
2022.01.20	19:00:00	1.13355	1.13419	1.13265	1.13272	2502	0	50
2022.01.20	20:00:00	1.13272	1.13295	1.13149	1.13179	2295	0	50
2022.01.20	21:00:00	1.13179	1.13197	1.13116	1.13124	1820	0	50
2022.01.20	22:00:00	1.13124	1.13188	1.13031	1.13042	2740	0	50
2022.01.20	23:00:00	1.13041	1.13112	1.13039	1.13108	1473	0	4
2022.01.21	00:00:00	1.13092	1.13121	1.13081	1.13110	589	0	16
2022.01.21	01:00:00	1.13114	1.13138	1.13071	1.13127	1116	0	6
2022.01.21	02:00:00	1.13131	1.13169	1.13022	1.13040	1740	0	50
2022.01.21	03:00:00	1.13041	1.13177	1.13010	1.13171	2006	0	50
2022.01.21	04:00:00	1.13171	1.13348	1.13156	1.13343	1848	0	50
2022.01.21	05:00:00	1.13343	1.13343	1.13251	1.13258	1479	0	50
2022.01.21	06:00:00	1.13258	1.13271	1.13235	1.13245	796	0	50
2022.01.21	07:00:00	1.13245	1.13261	1.13224	1.13252	746	0	50
2022.01.21	08:00:00	1.13252	1.13307	1.13249	1.13292	1569	0	50
2022.01.21	09:00:00	1.13290	1.13366	1.13227	1.13287	3253	0	50
2022.01.21	10:00:00	1.13286	1.13402	1.13282	1.13357	4585	0	50
2022.01.21	11:00:00	1.13357	1.13452	1.13308	1.13393	2915	0	50
2022.01.21	12:00:00	1.13393	1.13415	1.13322	1.13388	2240	0	50
2022.01.21	13:00:00	1.13388	1.13391	1.13255	1.13297	2606	0	50
2022.01.21	14:00:00	1.13298	1.13448	1.13260	1.13381	3435	0	50
2022.01.21	15:00:00	1.13377	1.13517	1.13373	1.13499	3975	0	50
2022.01.21	16:00:00	1.13500	1.13597	1.13407	1.13501	5344	0	50
2022.01.21	17:00:00	1.13501	1.13536	1.13369	1.13460	7028	0	50
2022.01.21	18:00:00	1.13460	1.13534	1.13406	1.13455	4241	0	50
2022.01.21	19:00:00	1.13456	1.13498	1.13397	1.13457	2378	0	50
2022.01.21	20:00:00	1.13457	1.13490	1.13417	1.13444	1714	0	50
2022.01.21	21:00:00	1.13443	1.13465	1.13407	1.13413	1480	0	50
2022.01.21	22:00:00	1.13411	1.13452	1.13380	1.13412	2289	0	50
2022.01.21	23:00:00	1.13417	1.13453	1.13387	1.13421	1075	0	4
2022.01.24	00:00:00	1.13371	1.13430	1.13371	1.13413	605	0	18
2022.01.24	01:00:00	1.13412	1.13447	1.13361	1.13408	947	0	7
2022.01.24	02:00:00	1.13408	1.13411	1.13325	1.13386	1233	0	50
2022.01.24	03:00:00	1.13384	1.13396	1.13334	1.13370	1169	0	50
2022.01.24	04:00:00	1.13370	1.13378	1.13321	1.13323	1129	0	50
2022.01.24	05:00:00	1.13323	1.13340	1.13276	1.13290	815	0	50
2022.01.24	06:00:00	1.13290	1.13314	1.13280	1.13293	443	0	50
2022.01.24	07:00:00	1.13293	1.13302	1.13163	1.13175	981	0	50
2022.01.24	08:00:00	1.13179	1.13233	1.13149	1.13232	1785	0	50
2022.01.24	09:00:00	1.13234	1.13293	1.13197	1.13240	2642	0	50
2022.01.24	10:00:00	1.13238	1.13320	1.13098	1.13218	4822	0	50
2022.01.24	11:00:00	1.13217	1.13363	1.13207	1.13252	3941	0	50
2022.01.24	12:00:00	1.13253	1.13283	1.13142	1.13187	4046	0	50
2022.01.24	13:00:00	1.13187	1.13219	1.13014	1.13044	3078	0	50
2022.01.24	14:00:00	1.13044	1.13102	1.12970	1.12977	3900	0	50
2022.01.24	15:00:00	1.12977	1.13070	1.12949	1.12959	4913	0	50
2022.01.24	16:00:00	1.12959	1.13037	1.12906	1.12986	6306	0	50
2022.01.24	17:00:00	1.12986	1.13247	1.12910	1.13090	8218	0	50
2022.01.24	18:00:00	1.13092	1.13169	1.13044	1.13105	4963	0	50
2022.01.24	19:00:00	1.13106	1.13292	1.13094	1.13279	3514	0	50
2022.01.24	20:00:00	1.13279	1.13351	1.13273	1.13284	3327	0	50
2022.01.24	21:00:00	1.13284	1.13342	1.13179	1.13199	3708	0	50
2022.01.24	22:00:00	1.13197	1.13244	1.13184	1.13207	3203	0	50
2022.01.24	23:00:00	1.13205	1.13285	1.13179	1.13254	1074	0	4
2022.01.25	00:00:00	1.13226	1.13255	1.13183	1.13244	676	0	20
2022.01.25	01:00:00	1.13241	1.13280	1.13212	1.13234	1217	0	7
2022.01.25	02:00:00	1.13234	1.13241	1.13174	1.13200	1232	0	50
2022.01.25	03:00:00	1.13200	1.13237	1.13163	1.13167	1330	0	50
2022.01.25	04:00:00	1.13167	1.13184	1.13097	1.13128	1186	0	50
2022.01.25	05:00:00	1.13127	1.13140	1.13090	1.13125	865	0	50
2022.01.25	06:00:00	1.13125	1.13165	1.13097	1.13120	772	0	50
2022.01.25	07:00:00	1.13121	1.13141	1.13081	1.13101	746	0	50
2022.01.25	08:00:00	1.13100	1.13115	1.13051	1.13058	1430	0	50
2022.01.25	09:00:00	1.13061	1.13159	1.13016	1.13023	3348	0	50
2022.01.25	10:00:00	1.13022	1.13157	1.12919	1.12978	4938	0	50
2022.01.25	11:00:00	1.12978	1.13003	1.12844	1.12879	4137	0	50
2022.01.25	12:00:00	1.12879	1.12910	1.12800	1.12803	2962	0	50
2022.01.25	13:00:00	1.12803	1.12833	1.12685	1.12718	2969	0	50
2022.01.25	14:00:00	1.12718	1.12783	1.12664	1.12678	3532	0	50
2022.01.25	15:00:00	1.12677	1.12801	1.12672	1.12756	4794	0	50
2022.01.25	16:00:00	1.12758	1.12806	1.12632	1.12744	5843	0	50
2022.01.25	17:00:00	1.12736	1.12811	1.12694	1.12742	7277	0	50
2022.01.25	18:00:00	1.12742	1.12867	1.12715	1.12843	4045	0	50
2022.01.25	19:00:00	1.12843	1.12891	1.12820	1.12876	2100	0	50
2022.01.25	20:00:00	1.12876	1.12977	1.12862	1.12965	2612	0	50
2022.01.25	21:00:00	1.12965	1.13049	1.12940	1.13039	1716	0	50
2022.01.25	22:00:00	1.13038	1.13069	1.12964	1.13044	2601	0	50
2022.01.25	23:00:00	1.13046	1.13046	1.12997	1.13006	915	0	4
2022.01.26	00:00:00	1.12991	1.13023	1.12929	1.13012	970	0	16
2022.01.26	01:00:00	1.13013	1.13057	1.13000	1.13029	950	0	6
2022.01.26	02:00:00	1.13028	1.13059	1.13013	1.13031	1087	0	50
2022.01.26	03:00:00	1.13031	1.13055	1.13017	1.13055	634	0	50
2022.01.26	04:00:00	1.13055	1.13108	1.13047	1.13064	1344	0	50
2022.01.26	05:00:00	1.13064	1.13094	1.13033	1.13058	1656	0	50
2022.01.26	06:00:00	1.13058	1.13061	1.13006	1.13015	867	0	50
2022.01.26	07:00:00	1.13015	1.13054	1.13006	1.13046	634	0	50
2022.01.26	08:00:00	1.13046	1.13052	1.12932	1.12935	1276	0	50
2022.01.26	09:00:00	1.12937	1.12965	1.12892	1.12913	2443	0	50
2022.01.26	10:00:00	1.12912	1.12974	1.12844	1.12882	3605	0	50
2022.01.26	11:00:00	1.12882	1.12917	1.12833	1.12868	3011	0	50
2022.01.26	12:00:00	1.12868	1.12882	1.12762	1.12815	2811	0	50
2022.01.26	13:00:00	1.12815	1.12836	1.12753	1.12788	2663	0	50
2022.01.26	14:00:00	1.12789	1.12860	1.12754	1.12764	2890	0	50
2022.01.26	15:00:00	1.12768	1.12831	1.12717	1.12821	4041	0	50
2022.01.26	16:00:00	1.12823	1.12963	1.12816	1.12838	5244	0	50
2022.01.26	17:00:00	1.12838	1.12878	1.12739	1.12805	5961	0	50
2022.01.26	18:00:00	1.12805	1.12871	1.12781	1.12788	3420	0	50
2022.01.26	19:00:00	1.12789	1.12884	1.12783	1.12880	1967	0	50
2022.01.26	20:00:00	1.12884	1.12943	1.12837	1.12843	2180	0	50
2022.01.26	21:00:00	1.12843	1.13006	1.12474	1.12556	14559	0	50
2022.01.26	22:00:00	1.12555	1.12556	1.12354	1.12405	9631	0	50
2022.01.26	23:00:00	1.12405	1.12439	1.12355	1.12405	1225	0	4
2022.01.27	00:00:00	1.12404	1.12416	1.12356	1.12404	1760	0	7
2022.01.27	01:00:00	1.12405	1.12423	1.12353	1.12405	1069	0	6
2022.01.27	02:00:00	1.12405	1.12431	1.12319	1.12338	2346	0	50
2022.01.27	03:00:00	1.12338	1.12344	1.12305	1.12328	1932	0	50
2022.01.27	04:00:00	1.12325	1.12335	1.12263	1.12265	2033	0	50
2022.01.27	05:00:00	1.12265	1.12283	1.12211	1.12212	1826	0	50
2022.01.27	06:00:00	1.12212	1.12269	1.12184	1.12223	1438	0	50
2022.01.27	07:00:00	1.12223	1.12223	1.12154	1.12202	1749	0	50
2022.01.27	08:00:00	1.12201	1.12214	1.12152	1.12190	1820	0	50
2022.01.27	09:00:00	1.12194	1.12194	1.11966	1.11988	4333	0	50
2022.01.27	10:00:00	1.11986	1.12065	1.11931	1.12012	6040	0	50
2022.01.27	11:00:00	1.12013	1.12037	1.11951	1.11965	3880	0	50
2022.01.27	12:00:00	1.11965	1.12012	1.11876	1.11876	3502	0	50
2022.01.27	13:00:00	1.11876	1.11914	1.11524	1.11589	5543	0	50
2022.01.27	14:00:00	1.11589	1.11687	1.11542	1.11576	4777	0	50
2022.01.27	15:00:00	1.11573	1.11620	1.11349	1.11495	7203	0	50
2022.01.27	16:00:00	1.11493	1.11622	1.11455	1.11608	6648	0	50
2022.01.27	17:00:00	1.11611	1.11616	1.11313	1.11494	7332	0	50
2022.01.27	18:00:00	1.11494	1.11617	1.11412	1.11424	5318	0	50
2022.01.27	19:00:00	1.11424	1.11517	1.11365	1.11391	3824	0	50
2022.01.27	20:00:00	1.11390	1.11466	1.11357	1.11444	3432	0	50
2022.01.27	21:00:00	1.11444	1.11469	1.11386	1.11403	2397	0	50
2022.01.27	22:00:00	1.11403	1.11495	1.11399	1.11426	2786	0	50
2022.01.27	23:00:00	1.11425	1.11450	1.11414	1.11444	844	0	4
2022.01.28	00:00:00	1.11428	1.11444	1.11359	1.11437	747	0	13
2022.01.28	01:00:00	1.11438	1.11464	1.11414	1.11441	1147	0	6
2022.01.28	02:00:00	1.11442	1.11474	1.11381	1.11468	1567	0	50
2022.01.28	03:00:00	1.11465	1.11484	1.11431	1.11474	2050	0	3
2022.01.28	04:00:00	1.11473	1.11523	1.11464	1.11523	1111	0	3
2022.01.28	05:00:00	1.11523	1.11558	1.11519	1.11534	1447	0	50
2022.01.28	06:00:00	1.11532	1.11539	1.11491	1.11519	868	0	50
2022.01.28	07:00:00	1.11519	1.11551	1.11495	1.11542	1259	0	50
2022.01.28	08:00:00	1.11542	1.11549	1.11468	1.11469	1846	0	50
2022.01.28	09:00:00	1.11468	1.11471	1.11260	1.11346	4494	0	50
2022.01.28	10:00:00	1.11347	1.11382	1.11214	1.11360	5315	0	50
2022.01.28	11:00:00	1.11359	1.11395	1.11256	1.11326	3920	0	50
2022.01.28	12:00:00	1.11326	1.11437	1.11295	1.11371	3961	0	50
2022.01.28	13:00:00	1.11369	1.11369	1.11278	1.11332	4123	0	50
2022.01.28	14:00:00	1.11333	1.11414	1.11254	1.11269	4102	0	50
2022.01.28	15:00:00	1.11268	1.11689	1.11268	1.11685	7753	0	50
2022.01.28	16:00:00	1.11685	1.11737	1.11435	1.11576	7767	0	50
2022.01.28	17:00:00	1.11576	1.11673	1.11383	1.11641	7638	0	50
2022.01.28	18:00:00	1.11645	1.11696	1.11555	1.11607	6382	0	50
2022.01.28	19:00:00	1.11607	1.11635	1.11509	1.11512	3220	0	50
2022.01.28	20:00:00	1.11512	1.11562	1.11473	1.11520	2119	0	50
2022.01.28	21:00:00	1.11520	1.11540	1.11433	1.11443	2440	0	50
2022.01.28	22:00:00	1.11443	1.11503	1.11410	1.11503	2369	0	50
2022.01.28	23:00:00	1.11503	1.11512	1.11458	1.11469	762	0	4
2022.01.31	00:00:00	1.11406	1.11460	1.11389	1.11440	392	0	7
2022.01.31	01:00:00	1.11440	1.11523	1.11378	1.11518	1789	0	6
2022.01.31	02:00:00	1.11518	1.11543	1.11441	1.11451	1766	0	50
2022.01.31	03:00:00	1.11451	1.11580	1.11446	1.11578	1446	0	50
2022.01.31	04:00:00	1.11578	1.11602	1.11546	1.11594	1541	0	50
2022.01.31	05:00:00	1.11594	1.11629	1.11572	1.11611	1421	0	50
2022.01.31	06:00:00	1.11612	1.11639	1.11602	1.11619	889	0	50
2022.01.31	07:00:00	1.11619	1.11658	1.11610	1.11651	1093	0	50
2022.01.31	08:00:00	1.11651	1.11673	1.11620	1.11665	1259	0	1
2022.01.31	09:00:00	1.11663	1.11715	1.11608	1.11708	3390	0	50
2022.01.31	10:00:00	1.11708	1.11823	1.11637	1.11708	4836	0	50
2022.01.31	11:00:00	1.11710	1.11783	1.11661	1.11750	3790	0	50
2022.01.31	12:00:00	1.11750	1.11820	1.11674	1.11674	3257	0	50
2022.01.31	13:00:00	1.11677	1.11680	1.11530	1.11592	3132	0	50
2022.01.31	14:00:00	1.11592	1.11622	1.11462	1.11561	4300	0	50
2022.01.31	15:00:00	1.11560	1.11937	1.11524	1.11931	6486	0	50
2022.01.31	16:00:00	1.11931	1.11984	1.11842	1.11890	6342	0	50
2022.01.31	17:00:00	1.11890	1.12179	1.11833	1.12106	7741	0	50
2022.01.31	18:00:00	1.12106	1.12137	1.11988	1.12101	6196	0	50
2022.01.31	19:00:00	1.12101	1.12195	1.12093	1.12192	3719	0	50
2022.01.31	20:00:00	1.12192	1.12345	1.12186	1.12331	2842	0	50
2022.01.31	21:00:00	1.12331	1.12477	1.12320	1.12431	2665	0	50
